Customer_ID,Age,Gender,Monthly_Charges,Tenure_Months,Internet_Service,Contract_Type,Support_Calls,Payment_Method,Churn
11981,41,Male,59.42,51,Cable,Month-to-Month,0,E-Wallet,Yes
11982,29,Male,145.65,50,DSL,Month-to-Month,0,Cash,Yes
11983,35,Male,142.81,4,Fiber,Month-to-Month,10,Credit Card,Yes
11984,32,Female,63.53,48,Cable,Month-to-Month,0,Bank Transfer,Yes
11985,61,Female,94.21,32,Fiber,Month-to-Month,1,E-Wallet,Yes
11986,33,Male,138.25,51,Fiber,Month-to-Month,8,Bank Transfer,Yes
11987,44,Female,20.8,52,DSL,Two Year,4,Bank Transfer,No
11988,25,Male,125.39,34,Cable,One Year,8,Cash,Yes
11989,63,Female,143.29,36,Fiber,Month-to-Month,4,Credit Card,Yes
11990,42,Male,31.87,70,DSL,One Year,6,E-Wallet,No
11991,34,Female,40.99,43,DSL,Month-to-Month,5,E-Wallet,No
11992,46,Male,144.9,16,DSL,Month-to-Month,1,E-Wallet,No
11993,25,Male,89.88,59,Cable,Two Year,2,Credit Card,No
11994,32,Female,21.85,53,Cable,One Year,4,E-Wallet,No
11995,44,Female,53.49,19,DSL,One Year,3,Credit Card,No
11996,63,Male,78.49,41,Cable,Two Year,10,E-Wallet,No
11997,67,Female,110.08,47,Cable,Two Year,5,Bank Transfer,No
11998,69,Male,115.31,54,Fiber,One Year,7,Credit Card,Yes
11999,24,Female,149.4,55,DSL,Month-to-Month,7,Cash,Yes
12000,20,Female,57.38,19,DSL,Month-to-Month,2,E-Wallet,No
12001,46,Male,89.97,62,Cable,One Year,3,Cash,No
12002,61,Female,89.33,59,DSL,Month-to-Month,0,Credit Card,Yes
12003,41,Female,72.73,65,DSL,Two Year,1,Bank Transfer,No
12004,20,Male,41.99,68,DSL,Two Year,8,Cash,No
12005,37,Female,147.07,28,Cable,Two Year,9,Cash,No
12006,63,Male,130.93,18,Cable,One Year,9,Bank Transfer,Yes
12007,32,Male,84.78,26,Cable,One Year,1,Bank Transfer,No
12008,42,Male,98.42,19,Fiber,One Year,5,Credit Card,No
12009,47,Male,49.54,55,DSL,Month-to-Month,6,E-Wallet,Yes
12010,31,Male,90.69,57,Fiber,One Year,5,Cash,No
12011,24,Female,110.35,6,Cable,One Year,7,Cash,Yes
12012,34,Male,86.97,1,Fiber,Two Year,8,Credit Card,Yes
12013,61,Male,148.74,8,DSL,Month-to-Month,7,E-Wallet,Yes
12014,37,Female,99.47,51,DSL,Month-to-Month,4,Credit Card,No
12015,53,Female,68.23,25,Cable,Two Year,7,Cash,No
12016,26,Female,120.38,47,Cable,Month-to-Month,9,Cash,Yes
12017,55,Male,42.16,55,Fiber,One Year,9,Bank Transfer,No
12018,65,Male,69.99,64,Cable,Month-to-Month,8,Bank Transfer,Yes
12019,39,Male,65.1,10,Fiber,Two Year,7,E-Wallet,Yes
12020,19,Female,76.13,56,DSL,Month-to-Month,1,Cash,No
12021,41,Male,121.63,12,DSL,Two Year,1,Cash,No
12022,25,Female,82.94,33,DSL,One Year,2,Bank Transfer,No
12023,28,Male,123.22,71,DSL,One Year,6,Credit Card,Yes
12024,30,Female,94.94,17,DSL,Two Year,8,Credit Card,No
12025,34,Male,64.47,61,Fiber,One Year,7,Cash,No
12026,25,Male,125.3,10,DSL,One Year,8,Cash,Yes
12027,38,Male,50.98,31,Fiber,Month-to-Month,5,E-Wallet,Yes
12028,35,Female,49.17,60,DSL,One Year,0,E-Wallet,No
12029,47,Female,85.59,70,Fiber,Two Year,3,Bank Transfer,No
12030,35,Male,53.91,17,Fiber,One Year,5,Cash,No
12031,63,Male,21.18,50,Fiber,Month-to-Month,5,Credit Card,No
12032,64,Male,104.28,37,Cable,Two Year,7,E-Wallet,Yes
12033,48,Female,86.44,62,Fiber,One Year,0,Bank Transfer,No
12034,55,Male,77.92,29,Fiber,One Year,10,Bank Transfer,No
12035,49,Male,145.71,32,DSL,One Year,1,Credit Card,No
12036,28,Male,94.26,11,Fiber,Two Year,1,E-Wallet,No
12037,62,Male,132.25,6,Fiber,Month-to-Month,5,Credit Card,Yes
12038,42,Female,38.13,35,Cable,Two Year,10,Bank Transfer,No
12039,50,Female,94.0,33,DSL,Two Year,6,Cash,No
12040,55,Male,132.84,18,Cable,Month-to-Month,1,Credit Card,Yes
12041,58,Male,95.8,37,Cable,Two Year,4,Bank Transfer,No
12042,25,Female,113.34,13,Cable,Two Year,5,Cash,No
12043,28,Female,68.37,64,Fiber,One Year,3,Cash,No
12044,39,Male,32.02,1,Cable,Two Year,0,E-Wallet,No
12045,68,Female,79.53,63,Cable,One Year,2,E-Wallet,No
12046,41,Female,71.28,34,DSL,Two Year,9,Bank Transfer,Yes
12047,58,Male,132.72,10,DSL,One Year,8,Credit Card,Yes
12048,34,Female,51.72,7,DSL,One Year,5,Cash,No
12049,29,Female,145.68,56,DSL,One Year,1,E-Wallet,No
12050,63,Male,144.56,37,Cable,Month-to-Month,8,E-Wallet,Yes
12051,49,Male,52.19,29,DSL,Two Year,3,Credit Card,No
12052,32,Female,65.25,12,Fiber,Two Year,10,E-Wallet,Yes
12053,33,Male,136.42,17,Cable,Two Year,7,Bank Transfer,No
12054,39,Female,145.66,48,DSL,Month-to-Month,9,Credit Card,Yes
12055,45,Male,77.65,26,Cable,One Year,6,Cash,No
12056,37,Female,61.73,12,DSL,Two Year,10,Bank Transfer,No
12057,50,Male,88.39,21,Cable,Month-to-Month,2,Cash,Yes
12058,27,Female,109.41,42,DSL,Month-to-Month,7,Cash,Yes
12059,57,Female,55.55,61,Fiber,Two Year,3,E-Wallet,No
12060,49,Female,115.74,58,DSL,One Year,1,Bank Transfer,No
12061,67,Male,26.72,54,Cable,Month-to-Month,10,Bank Transfer,Yes
12062,50,Male,26.41,34,Cable,Two Year,4,Credit Card,No
12063,19,Female,70.22,7,Fiber,One Year,0,Bank Transfer,No
12064,50,Female,65.95,35,Cable,Month-to-Month,7,Credit Card,Yes
12065,50,Male,61.03,15,Fiber,Month-to-Month,7,Bank Transfer,Yes
12066,58,Male,83.83,65,Cable,Two Year,2,Cash,No
12067,30,Male,61.7,25,Cable,Two Year,0,Credit Card,Yes
12068,47,Male,44.99,59,Fiber,One Year,3,Bank Transfer,No
12069,50,Male,60.23,6,Cable,Two Year,8,Credit Card,Yes
12070,30,Male,146.74,52,Cable,Two Year,8,E-Wallet,No
12071,69,Female,73.44,21,Fiber,One Year,0,E-Wallet,No
12072,43,Male,77.81,71,DSL,Two Year,10,Credit Card,No
12073,39,Female,94.95,32,Fiber,One Year,6,Credit Card,No
12074,56,Male,147.83,53,Cable,One Year,5,Cash,No
12075,19,Male,51.41,59,DSL,One Year,6,Bank Transfer,No
12076,55,Female,108.57,69,DSL,Two Year,6,E-Wallet,No
12077,56,Female,113.08,62,DSL,One Year,7,E-Wallet,Yes
12078,43,Male,98.95,4,Fiber,Two Year,7,Bank Transfer,No
12079,63,Female,31.52,18,DSL,One Year,9,E-Wallet,No
12080,67,Female,107.99,56,DSL,Two Year,10,E-Wallet,No
12081,32,Female,28.33,24,DSL,One Year,1,Credit Card,No
12082,51,Female,97.5,66,Cable,Month-to-Month,3,E-Wallet,Yes
12083,59,Male,116.15,13,Fiber,Month-to-Month,3,E-Wallet,Yes
12084,61,Female,47.43,62,Fiber,Month-to-Month,10,E-Wallet,Yes
12085,66,Male,129.41,54,Cable,One Year,9,Bank Transfer,Yes
12086,57,Male,23.95,15,DSL,Two Year,7,Cash,No
12087,28,Male,129.7,69,Cable,One Year,2,Credit Card,No
12088,20,Male,79.84,3,Cable,One Year,2,Cash,Yes
12089,23,Female,48.29,37,DSL,One Year,1,E-Wallet,No
12090,26,Female,37.39,37,DSL,One Year,0,E-Wallet,No
12091,23,Male,143.93,3,Fiber,Two Year,7,E-Wallet,Yes
12092,26,Male,29.45,63,DSL,One Year,8,Cash,Yes
12093,56,Male,45.88,35,Cable,Month-to-Month,8,Bank Transfer,No
12094,48,Male,65.22,52,Cable,Month-to-Month,10,Bank Transfer,No
12095,49,Female,100.63,28,DSL,Month-to-Month,7,Credit Card,Yes
12096,58,Male,90.82,18,Fiber,One Year,4,Cash,No
12097,67,Female,36.33,36,Cable,Two Year,0,Bank Transfer,No
12098,29,Male,57.66,33,DSL,Two Year,8,Credit Card,No
12099,25,Male,51.04,64,Fiber,Two Year,5,E-Wallet,No
12100,25,Male,47.76,26,Fiber,One Year,6,E-Wallet,No
12101,67,Male,73.45,48,Cable,Two Year,7,Credit Card,No
12102,45,Female,111.52,40,Cable,Month-to-Month,4,Bank Transfer,Yes
12103,37,Female,48.27,17,Fiber,Two Year,5,Cash,No
12104,64,Female,67.67,40,Fiber,One Year,6,Credit Card,No
12105,24,Male,70.82,7,Fiber,One Year,6,Bank Transfer,No
12106,28,Male,146.94,57,DSL,Two Year,1,Credit Card,No
12107,37,Female,144.11,8,Cable,One Year,10,Bank Transfer,Yes
12108,33,Female,124.02,56,Fiber,Two Year,0,E-Wallet,No
12109,21,Male,51.42,31,Cable,Two Year,7,Credit Card,No
12110,23,Male,28.84,59,Cable,Month-to-Month,4,Cash,No
12111,39,Female,61.2,58,Cable,One Year,9,Credit Card,Yes
12112,43,Male,54.68,12,Fiber,Month-to-Month,1,E-Wallet,No
12113,20,Male,85.77,48,DSL,One Year,2,E-Wallet,No
12114,58,Female,121.1,31,Fiber,Two Year,5,Bank Transfer,No
12115,59,Male,131.58,63,Cable,One Year,9,E-Wallet,No
12116,31,Female,129.83,39,Fiber,Two Year,5,Bank Transfer,Yes
12117,28,Male,66.76,20,Fiber,One Year,7,E-Wallet,No
12118,35,Female,109.34,48,Cable,Month-to-Month,4,Bank Transfer,Yes
12119,29,Male,60.67,71,Cable,Month-to-Month,4,Cash,No
12120,40,Female,27.92,54,Fiber,Two Year,6,Bank Transfer,No
12121,29,Female,111.2,71,Fiber,Month-to-Month,9,Bank Transfer,Yes
12122,30,Female,21.28,29,Fiber,Two Year,4,Cash,No
12123,42,Female,73.19,48,Fiber,Two Year,8,Bank Transfer,No
12124,62,Male,62.82,56,DSL,Two Year,5,Bank Transfer,No
12125,68,Male,110.14,17,Fiber,One Year,6,Cash,Yes
12126,36,Female,119.61,9,DSL,Two Year,7,E-Wallet,Yes
12127,63,Male,59.53,34,Cable,Month-to-Month,4,Credit Card,No
12128,53,Male,125.51,45,DSL,One Year,10,Bank Transfer,No
12129,62,Male,58.21,9,Cable,Month-to-Month,3,E-Wallet,Yes
12130,25,Male,78.02,7,DSL,Two Year,7,Credit Card,Yes
12131,46,Male,114.51,16,Cable,Two Year,9,Cash,No
12132,49,Female,110.08,19,Fiber,Month-to-Month,8,Bank Transfer,Yes
12133,68,Female,148.36,6,DSL,One Year,0,Bank Transfer,Yes
12134,61,Female,49.27,11,DSL,Month-to-Month,2,Cash,Yes
12135,35,Female,106.1,61,Cable,Two Year,3,Bank Transfer,No
12136,23,Male,99.26,42,Cable,One Year,6,Credit Card,No
12137,35,Male,138.96,13,DSL,Two Year,5,Credit Card,No
12138,36,Female,40.33,12,Cable,Two Year,9,Cash,No
12139,39,Male,117.73,20,Fiber,Month-to-Month,9,Bank Transfer,Yes
12140,54,Male,93.87,50,DSL,Two Year,10,E-Wallet,No
12141,49,Female,55.71,36,Fiber,Month-to-Month,0,Bank Transfer,Yes
12142,58,Male,81.68,69,DSL,One Year,3,Cash,No
12143,20,Female,63.39,37,Fiber,Two Year,5,E-Wallet,No
12144,45,Female,95.31,12,DSL,Two Year,2,Credit Card,No
12145,27,Male,135.57,40,Cable,One Year,1,Credit Card,No
12146,68,Male,94.01,54,DSL,Month-to-Month,1,E-Wallet,Yes
12147,52,Female,102.12,2,Fiber,Two Year,9,E-Wallet,Yes
12148,46,Female,87.44,50,DSL,One Year,3,Cash,No
12149,32,Male,26.65,41,Fiber,Two Year,0,Bank Transfer,No
12150,50,Female,50.27,45,Fiber,Month-to-Month,9,Credit Card,Yes
12151,24,Female,83.96,9,Fiber,Month-to-Month,1,Bank Transfer,Yes
12152,29,Female,60.33,62,Cable,Month-to-Month,9,Credit Card,Yes
12153,66,Male,43.63,47,DSL,Month-to-Month,1,Bank Transfer,No
12154,47,Female,85.54,5,Fiber,One Year,3,Credit Card,Yes
12155,38,Male,61.97,1,Cable,Two Year,3,Bank Transfer,No
12156,48,Female,53.55,44,Fiber,One Year,0,Cash,No
12157,41,Male,80.32,22,DSL,Month-to-Month,6,Credit Card,Yes
12158,37,Female,37.33,38,Cable,Month-to-Month,6,Cash,Yes
12159,54,Male,140.61,19,Fiber,Month-to-Month,9,Credit Card,Yes
12160,21,Male,132.8,31,Fiber,Month-to-Month,10,Credit Card,Yes
12161,45,Male,111.99,67,Fiber,Two Year,9,Credit Card,No
12162,61,Female,33.81,42,DSL,Month-to-Month,9,Bank Transfer,Yes
12163,37,Female,120.86,26,Cable,Two Year,0,Credit Card,No
12164,41,Female,125.03,13,Cable,Month-to-Month,10,Cash,Yes
12165,67,Male,119.81,58,Cable,Two Year,7,Bank Transfer,Yes
12166,66,Female,34.82,18,Fiber,Two Year,9,Bank Transfer,No
12167,68,Male,103.71,67,Cable,Month-to-Month,6,Credit Card,Yes
12168,49,Female,128.46,3,Fiber,One Year,6,E-Wallet,Yes
12169,58,Male,95.06,55,DSL,One Year,10,Bank Transfer,No
12170,53,Male,104.03,58,Cable,One Year,5,Credit Card,No
12171,51,Male,79.59,63,Fiber,One Year,3,Cash,No
12172,53,Female,88.73,52,Cable,One Year,10,E-Wallet,No
12173,19,Female,24.47,24,Cable,Month-to-Month,7,Bank Transfer,Yes
12174,32,Female,103.07,9,DSL,Month-to-Month,1,E-Wallet,Yes
12175,51,Male,30.59,37,Cable,Month-to-Month,6,Bank Transfer,Yes
12176,53,Male,76.55,53,DSL,Month-to-Month,2,E-Wallet,Yes
12177,23,Female,58.05,24,Cable,Month-to-Month,2,E-Wallet,No
12178,56,Female,90.91,21,Cable,Month-to-Month,6,Cash,Yes
12179,59,Female,37.34,40,Cable,Two Year,2,E-Wallet,No
12180,68,Male,109.91,62,Cable,Two Year,4,Cash,No
12181,68,Male,123.35,70,Cable,Month-to-Month,7,Credit Card,Yes
12182,29,Male,41.24,69,Cable,Month-to-Month,3,Bank Transfer,Yes
12183,20,Male,33.56,14,DSL,Two Year,6,Cash,No
12184,62,Male,38.92,42,DSL,Two Year,6,Bank Transfer,Yes
12185,35,Female,134.03,50,Fiber,Month-to-Month,1,Cash,Yes
12186,57,Male,88.66,61,Cable,Two Year,7,Bank Transfer,No
12187,38,Male,80.74,4,DSL,One Year,9,Cash,Yes
12188,32,Male,33.87,17,Cable,One Year,9,Bank Transfer,No
12189,50,Male,104.44,57,Cable,One Year,8,Credit Card,No
12190,52,Male,132.84,48,DSL,Two Year,5,Bank Transfer,No
12191,43,Female,127.66,44,Cable,Month-to-Month,4,Credit Card,Yes
12192,25,Male,101.39,45,DSL,Month-to-Month,0,Credit Card,No
12193,53,Male,29.79,33,DSL,Month-to-Month,0,Credit Card,Yes
12194,65,Male,34.61,31,Fiber,Two Year,8,E-Wallet,Yes
12195,47,Female,26.41,47,Fiber,Two Year,3,Bank Transfer,No
12196,40,Female,53.47,6,Fiber,One Year,0,E-Wallet,No
12197,59,Female,37.64,71,Fiber,Two Year,10,E-Wallet,No
12198,61,Male,53.81,34,Cable,One Year,9,Bank Transfer,Yes
12199,31,Female,70.06,53,Cable,One Year,2,Credit Card,No
12200,31,Male,142.59,14,Fiber,Month-to-Month,5,E-Wallet,Yes
12201,19,Male,99.35,16,DSL,Two Year,10,E-Wallet,No
12202,54,Female,128.55,43,DSL,Month-to-Month,10,Cash,Yes
12203,22,Male,112.35,12,DSL,Month-to-Month,7,Bank Transfer,Yes
12204,55,Male,34.63,70,DSL,Two Year,9,E-Wallet,No
12205,62,Male,115.67,19,Cable,Two Year,1,Bank Transfer,No
12206,58,Female,55.76,41,DSL,One Year,7,Bank Transfer,Yes
12207,64,Male,103.08,53,DSL,One Year,0,E-Wallet,No
12208,31,Male,64.33,29,Fiber,One Year,10,Bank Transfer,No
12209,56,Female,149.7,70,DSL,One Year,1,Credit Card,No
12210,42,Male,54.26,59,Cable,Month-to-Month,7,E-Wallet,Yes
12211,37,Male,56.29,64,DSL,Month-to-Month,6,E-Wallet,Yes
12212,19,Female,140.99,24,DSL,Two Year,4,E-Wallet,No
12213,56,Male,23.2,16,Cable,One Year,9,Cash,No
12214,23,Male,110.57,52,Fiber,One Year,1,Cash,No
12215,34,Male,114.29,6,Cable,One Year,8,Cash,Yes
12216,42,Male,128.73,37,Fiber,Month-to-Month,4,Cash,No
12217,45,Male,146.68,4,DSL,Two Year,7,E-Wallet,Yes
12218,19,Female,146.83,38,Fiber,Month-to-Month,3,Credit Card,Yes
12219,52,Female,28.49,41,Fiber,Two Year,8,Bank Transfer,No
12220,54,Female,126.84,14,Fiber,Two Year,9,Bank Transfer,Yes
12221,22,Female,104.02,71,DSL,Month-to-Month,6,E-Wallet,Yes
12222,18,Male,104.15,51,Fiber,Month-to-Month,1,Credit Card,Yes
12223,57,Male,36.69,65,Fiber,Two Year,2,Bank Transfer,No
12224,29,Male,104.52,52,DSL,Month-to-Month,1,Credit Card,No
12225,53,Male,147.72,30,Cable,Month-to-Month,4,E-Wallet,Yes
12226,62,Male,138.54,57,Cable,Two Year,1,Cash,No
12227,40,Female,77.09,30,Cable,Two Year,4,Credit Card,No
12228,64,Female,25.19,42,DSL,One Year,8,Bank Transfer,No
12229,48,Male,67.1,11,DSL,Month-to-Month,1,Bank Transfer,Yes
12230,28,Male,127.43,27,Cable,Two Year,8,Bank Transfer,No
12231,27,Male,111.19,24,Fiber,Month-to-Month,6,Cash,Yes
12232,20,Female,79.71,39,Cable,Month-to-Month,6,Credit Card,Yes
12233,31,Male,27.16,18,DSL,Two Year,4,Credit Card,No
12234,33,Male,75.5,45,Fiber,One Year,7,Bank Transfer,No
12235,27,Male,80.97,12,Fiber,Two Year,6,Credit Card,No
12236,46,Female,140.71,49,DSL,Two Year,5,Bank Transfer,No
12237,27,Male,103.34,31,Fiber,Month-to-Month,1,Credit Card,Yes
12238,29,Female,60.51,22,Cable,One Year,5,Cash,No
12239,47,Female,88.29,44,DSL,Two Year,1,Cash,No
12240,58,Female,28.59,64,DSL,Month-to-Month,0,E-Wallet,Yes
12241,18,Female,146.43,25,DSL,Two Year,8,E-Wallet,Yes
12242,22,Female,66.81,51,DSL,Month-to-Month,4,E-Wallet,No
12243,37,Female,82.12,7,Fiber,Two Year,9,Credit Card,Yes
12244,25,Male,66.19,6,DSL,One Year,9,Cash,Yes
12245,60,Male,108.73,24,DSL,Two Year,3,Cash,No
12246,29,Male,106.09,19,Fiber,Month-to-Month,10,Cash,Yes
12247,18,Female,112.99,9,DSL,Two Year,7,Bank Transfer,Yes
12248,37,Male,54.86,36,Fiber,One Year,4,Credit Card,No
12249,45,Female,61.04,40,Fiber,One Year,6,Credit Card,No
12250,60,Female,36.28,24,DSL,One Year,2,E-Wallet,No
12251,54,Female,105.22,48,Cable,One Year,7,Bank Transfer,Yes
12252,64,Male,25.17,63,DSL,Month-to-Month,7,Bank Transfer,Yes
12253,54,Female,97.7,69,Cable,Two Year,2,Cash,No
12254,29,Female,133.06,53,Fiber,One Year,8,E-Wallet,Yes
12255,54,Male,135.81,54,Cable,Two Year,7,Credit Card,Yes
12256,66,Male,78.37,42,DSL,Month-to-Month,0,Bank Transfer,Yes
12257,66,Female,79.71,45,DSL,Two Year,7,Cash,No
12258,61,Female,30.01,14,Cable,Two Year,10,Credit Card,No
12259,45,Male,107.2,29,DSL,One Year,3,Cash,No
12260,64,Male,126.76,6,Cable,One Year,5,Credit Card,Yes
12261,32,Male,51.81,7,Fiber,Month-to-Month,9,Cash,Yes
12262,23,Female,74.77,37,Cable,Two Year,8,Credit Card,No
12263,61,Male,129.05,53,Cable,Month-to-Month,4,E-Wallet,Yes
12264,37,Male,134.03,18,Cable,Month-to-Month,6,Credit Card,Yes
12265,67,Male,51.61,38,Cable,Month-to-Month,0,Credit Card,No
12266,31,Female,91.57,59,Fiber,One Year,8,Credit Card,No
12267,19,Male,45.02,1,Fiber,One Year,5,Cash,No
12268,26,Male,33.24,68,Fiber,Two Year,10,Bank Transfer,No
12269,54,Male,138.45,44,Cable,Two Year,3,Credit Card,No
12270,37,Male,126.67,47,Fiber,Two Year,5,Credit Card,No
12271,43,Male,118.8,35,DSL,One Year,4,E-Wallet,No
12272,46,Female,26.34,60,Fiber,One Year,2,Credit Card,No
12273,18,Female,129.68,52,Cable,Month-to-Month,6,E-Wallet,Yes
12274,52,Female,76.95,8,DSL,One Year,2,Credit Card,No
12275,23,Male,64.51,41,Cable,Month-to-Month,1,Cash,Yes
12276,54,Female,91.04,3,DSL,Month-to-Month,3,Bank Transfer,Yes
12277,22,Female,31.88,69,Cable,One Year,6,Bank Transfer,No
12278,50,Female,118.36,14,Cable,Month-to-Month,4,Bank Transfer,No
12279,66,Male,95.72,26,DSL,Month-to-Month,8,Cash,Yes
12280,68,Male,44.26,70,Fiber,Two Year,9,E-Wallet,Yes
12281,31,Female,44.47,58,DSL,Month-to-Month,6,Bank Transfer,Yes
12282,29,Female,43.95,40,DSL,One Year,8,Cash,No
12283,59,Male,27.41,51,DSL,One Year,8,Cash,No
12284,37,Male,96.41,5,DSL,Month-to-Month,1,Credit Card,Yes
12285,67,Female,129.25,32,DSL,Two Year,0,E-Wallet,No
12286,41,Male,22.27,1,Cable,One Year,10,Cash,No
12287,60,Female,26.37,54,Cable,One Year,3,E-Wallet,No
12288,51,Male,94.46,11,Fiber,Two Year,3,Bank Transfer,No
12289,42,Female,126.53,53,Fiber,Month-to-Month,1,Bank Transfer,No
12290,67,Female,62.48,8,DSL,One Year,2,Bank Transfer,No
12291,46,Male,65.45,25,Fiber,Month-to-Month,2,Credit Card,No
12292,56,Female,97.53,40,Fiber,Month-to-Month,4,Credit Card,No
12293,48,Female,55.65,32,DSL,Month-to-Month,0,E-Wallet,No
12294,64,Female,23.46,28,Cable,Month-to-Month,8,E-Wallet,Yes
12295,60,Male,115.58,3,Cable,One Year,7,Credit Card,No
12296,67,Male,101.33,62,Fiber,Two Year,7,Cash,Yes
12297,40,Male,95.5,27,Cable,One Year,2,E-Wallet,No
12298,61,Female,116.42,45,Cable,Two Year,1,E-Wallet,No
12299,55,Male,107.78,25,Fiber,Month-to-Month,0,Bank Transfer,Yes
12300,37,Female,46.76,61,DSL,Two Year,5,E-Wallet,No
12301,40,Female,65.82,44,Fiber,Month-to-Month,9,E-Wallet,Yes
12302,62,Male,36.39,46,Fiber,One Year,0,Cash,No
12303,69,Male,36.88,14,Fiber,One Year,10,E-Wallet,No
12304,33,Female,107.91,8,DSL,Two Year,4,Cash,No
12305,67,Female,131.62,48,DSL,Month-to-Month,8,Bank Transfer,No
12306,59,Male,145.16,14,DSL,Month-to-Month,10,Credit Card,Yes
12307,25,Male,101.69,65,DSL,Two Year,8,Bank Transfer,Yes
12308,67,Male,43.93,7,Fiber,Month-to-Month,3,Cash,No
12309,38,Female,33.73,49,Cable,Month-to-Month,6,Cash,Yes
12310,18,Female,125.67,55,Fiber,Month-to-Month,10,E-Wallet,Yes
12311,25,Female,95.24,13,DSL,One Year,6,E-Wallet,No
12312,46,Female,100.38,56,Cable,One Year,3,Credit Card,Yes
12313,49,Female,121.59,56,Fiber,One Year,4,Cash,No
12314,55,Male,111.43,15,Cable,Month-to-Month,10,Cash,Yes
12315,22,Male,128.48,57,DSL,One Year,8,Bank Transfer,No
12316,64,Female,27.31,58,Cable,Month-to-Month,6,Credit Card,Yes
12317,39,Female,117.18,35,Cable,Month-to-Month,6,Bank Transfer,Yes
12318,64,Male,130.61,16,DSL,Two Year,9,E-Wallet,Yes
12319,51,Male,57.2,8,Cable,Month-to-Month,6,E-Wallet,Yes
12320,18,Male,103.26,45,Fiber,One Year,8,Bank Transfer,Yes
12321,43,Male,60.84,40,Cable,One Year,4,E-Wallet,No
12322,60,Female,144.54,54,Fiber,Month-to-Month,5,Bank Transfer,Yes
12323,27,Male,24.35,14,Cable,One Year,2,Cash,No
12324,47,Female,95.37,59,Cable,Month-to-Month,0,Cash,No
12325,67,Male,41.65,53,DSL,Two Year,10,E-Wallet,No
12326,35,Male,112.59,27,DSL,Month-to-Month,1,Credit Card,Yes
12327,34,Male,42.87,47,Fiber,Month-to-Month,7,Cash,Yes
12328,43,Female,50.6,6,DSL,Two Year,0,E-Wallet,No
12329,25,Female,84.27,55,DSL,One Year,9,Credit Card,No
12330,64,Male,138.93,44,DSL,Two Year,6,E-Wallet,Yes
12331,57,Female,47.52,18,DSL,Two Year,4,Bank Transfer,No
12332,66,Female,38.75,16,DSL,Month-to-Month,5,E-Wallet,Yes
12333,29,Male,118.67,12,Fiber,Month-to-Month,7,Bank Transfer,Yes
12334,44,Male,85.08,20,Fiber,Two Year,3,Cash,No
12335,25,Female,138.53,45,DSL,One Year,5,Cash,No
12336,42,Female,39.06,64,DSL,Two Year,10,E-Wallet,No
12337,63,Female,103.97,59,Fiber,One Year,2,Credit Card,No
12338,21,Male,50.27,22,Cable,Two Year,6,E-Wallet,Yes
12339,50,Male,40.38,47,Fiber,Two Year,1,E-Wallet,No
12340,18,Female,108.85,29,Cable,One Year,7,Cash,Yes
12341,36,Male,97.18,45,DSL,Two Year,6,Cash,No
12342,48,Male,118.13,9,DSL,Month-to-Month,7,E-Wallet,Yes
12343,33,Female,60.23,24,Fiber,Two Year,1,Cash,No
12344,31,Female,78.24,15,DSL,Month-to-Month,2,Bank Transfer,No
12345,65,Male,72.71,36,Cable,One Year,3,E-Wallet,No
12346,22,Male,147.93,13,Cable,One Year,8,Cash,No
12347,58,Female,57.99,44,Fiber,Month-to-Month,4,E-Wallet,Yes
12348,43,Male,58.33,71,Cable,Two Year,5,Cash,No
12349,45,Male,66.09,36,Fiber,Month-to-Month,0,Bank Transfer,No
12350,19,Female,93.4,61,Fiber,Month-to-Month,3,Bank Transfer,No
12351,67,Female,52.8,40,Cable,One Year,3,E-Wallet,No
12352,23,Male,138.99,27,Cable,Month-to-Month,9,Bank Transfer,Yes
12353,26,Male,54.54,1,Cable,Two Year,7,Bank Transfer,Yes
12354,50,Male,136.46,34,Cable,Month-to-Month,7,Cash,Yes
12355,58,Female,33.45,68,Cable,One Year,9,E-Wallet,No
12356,42,Male,105.35,21,Cable,Two Year,5,Cash,No
12357,65,Male,137.91,33,Cable,One Year,7,Cash,Yes
12358,30,Female,41.94,7,DSL,Month-to-Month,8,Credit Card,Yes
12359,26,Female,145.88,65,Fiber,Month-to-Month,4,Bank Transfer,No
12360,30,Male,78.87,3,Fiber,One Year,0,Cash,No
12361,48,Female,142.94,51,Cable,One Year,0,Cash,No
12362,58,Female,107.99,54,Fiber,Two Year,1,Cash,No
12363,28,Male,59.21,59,Cable,One Year,1,Bank Transfer,Yes
12364,21,Female,44.48,6,DSL,One Year,4,Bank Transfer,No
12365,51,Female,59.49,29,Fiber,Month-to-Month,6,Bank Transfer,Yes
12366,55,Male,32.09,17,Fiber,Month-to-Month,6,E-Wallet,Yes
12367,63,Female,38.7,60,DSL,One Year,3,Cash,No
12368,21,Male,33.61,22,DSL,One Year,3,Bank Transfer,No
12369,55,Male,74.98,24,DSL,Month-to-Month,10,Cash,Yes
12370,36,Female,123.43,51,Fiber,Two Year,9,E-Wallet,Yes
12371,23,Female,38.38,50,Fiber,Two Year,2,Credit Card,No
12372,51,Female,36.94,11,DSL,Two Year,10,E-Wallet,Yes
12373,35,Male,103.65,56,DSL,Two Year,1,Bank Transfer,No
12374,30,Female,45.63,71,DSL,Month-to-Month,2,Bank Transfer,Yes
12375,58,Male,32.69,42,DSL,One Year,7,E-Wallet,Yes
12376,40,Female,41.69,39,DSL,Two Year,0,Cash,No
